original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
15745,img_15745,2280,0.93829143,2280,Journaux et revues occasion
15746,img_15746,40,0.34673372,1300,Jeux consoles neuf
15747,img_15747,60,0.20115478,2583,Consoles de jeux
15748,img_15748,2403,0.1530394,2403,Lots livres et magazines
15749,img_15749,2583,0.9918005,2583,Piscine et accessoires
15750,img_15750,2585,0.5246453,2585,Outillage de jardin
15751,img_15751,2705,0.43692818,1920,Livres neufs
15752,img_15752,1302,0.3377869,1920,Jeux et accessoires de plein air
15753,img_15753,1281,0.28648525,1280,Jeux enfant
15754,img_15754,2522,0.16643871,1940,Fournitures papeterie
15755,img_15755,1940,0.51690894,2582,Épicerie
15756,img_15756,2522,0.6074238,2522,Fournitures papeterie
15757,img_15757,1560,0.10960454,1302,Mobilier
15758,img_15758,1281,0.58581686,2403,Jeux enfant
15759,img_15759,2905,0.56477606,2280,Jeux PC en téléchargement
15760,img_15760,1940,0.66569966,1940,Épicerie
15761,img_15761,2583,0.9958254,2583,Piscine et accessoires
15762,img_15762,1160,0.43649042,1160,Cartes de jeux
15763,img_15763,1320,0.9852159,1320,Puériculture
15764,img_15764,2522,0.99139977,2522,Fournitures papeterie
15765,img_15765,2220,0.9489543,2220,Animalerie
15766,img_15766,1281,0.600506,2280,Jeux enfant
15767,img_15767,2585,0.58862585,1302,Outillage de jardin
15768,img_15768,1320,0.3389772,1320,Puériculture
15769,img_15769,1300,0.7478032,1300,Modélisme
15770,img_15770,1300,0.7362595,1280,Modélisme
15771,img_15771,1560,0.852939,1560,Mobilier
15772,img_15772,1300,0.8219434,1300,Modélisme
15773,img_15773,1300,0.8532165,1300,Modélisme
15774,img_15774,1920,0.9630798,1920,Linge de maison
15775,img_15775,2280,0.5097834,2280,Journaux et revues occasion
15776,img_15776,1280,0.18721925,2585,Jouets enfant
15777,img_15777,1320,0.2493783,2060,Puériculture
15778,img_15778,1320,0.49879834,1301,Puériculture
15779,img_15779,1940,0.7079971,2060,Épicerie
15780,img_15780,2280,0.98360705,2280,Journaux et revues occasion
15781,img_15781,2220,0.23566723,2583,Animalerie
15782,img_15782,2582,0.32969993,1300,Mobilier et accessoires de jardin
15783,img_15783,2583,0.9745521,2583,Piscine et accessoires
15784,img_15784,1302,0.47846034,2583,Jeux et accessoires de plein air
15785,img_15785,40,0.5966145,10,Jeux consoles neuf
15786,img_15786,40,0.28171027,2403,Jeux consoles neuf
15787,img_15787,2280,0.39316398,2705,Journaux et revues occasion
15788,img_15788,2582,0.5003834,2060,Mobilier et accessoires de jardin
15789,img_15789,40,0.48377258,2403,Jeux consoles neuf
15790,img_15790,2060,0.31481087,2060,Décoration
15791,img_15791,2583,0.86048317,2583,Piscine et accessoires
15792,img_15792,2582,0.15762317,2582,Mobilier et accessoires de jardin
15793,img_15793,50,0.08283106,2220,Accessoires gaming
15794,img_15794,2583,0.8739947,2583,Piscine et accessoires
15795,img_15795,2705,0.9680523,2705,Livres neufs
15796,img_15796,1140,0.8121996,1160,Objets pop culture
15797,img_15797,1140,0.22332636,1280,Objets pop culture
15798,img_15798,2583,0.9788633,2583,Piscine et accessoires
15799,img_15799,1920,0.96542716,1920,Linge de maison
15800,img_15800,1560,0.73232347,1560,Mobilier
15801,img_15801,1180,0.93228334,1180,Jeux de rôle et figurines
15802,img_15802,40,0.28099558,2462,Jeux consoles neuf
15803,img_15803,1140,0.93782455,1140,Objets pop culture
15804,img_15804,1160,0.93527263,1160,Cartes de jeux
15805,img_15805,2905,0.3134016,2905,Jeux PC en téléchargement
15806,img_15806,2060,0.89987713,2060,Décoration
15807,img_15807,1160,0.919027,1160,Cartes de jeux
15808,img_15808,1302,0.23907429,1140,Jeux et accessoires de plein air
15809,img_15809,1920,0.80865,1920,Linge de maison
15810,img_15810,1280,0.67805403,1280,Jouets enfant
15811,img_15811,1560,0.4066904,1560,Mobilier
15812,img_15812,2522,0.13371347,2583,Fournitures papeterie
15813,img_15813,2583,0.1861141,1302,Piscine et accessoires
15814,img_15814,2280,0.94452286,2280,Journaux et revues occasion
15815,img_15815,1300,0.6080746,1300,Modélisme
15816,img_15816,2583,0.91041505,2583,Piscine et accessoires
15817,img_15817,2522,0.8153838,10,Fournitures papeterie
15818,img_15818,1300,0.95604646,1300,Modélisme
15819,img_15819,1320,0.26978567,1320,Puériculture
15820,img_15820,1300,0.79524684,1300,Modélisme
15821,img_15821,1302,0.12584408,2060,Jeux et accessoires de plein air
15822,img_15822,2583,0.9010794,2583,Piscine et accessoires
15823,img_15823,2583,0.7974933,2583,Piscine et accessoires
15824,img_15824,2583,0.77078193,2583,Piscine et accessoires
15825,img_15825,1940,0.9762824,1940,Épicerie
15826,img_15826,2705,0.93151826,2705,Livres neufs
15827,img_15827,1920,0.5521582,1920,Linge de maison
15828,img_15828,2583,0.49522737,2583,Piscine et accessoires
15829,img_15829,2705,0.9239231,2705,Livres neufs
15830,img_15830,10,0.95264304,10,Livres occasion
15831,img_15831,2583,0.97682124,2583,Piscine et accessoires
15832,img_15832,1280,0.56250364,1280,Jouets enfant
15833,img_15833,1281,0.6438263,1302,Jeux enfant
15834,img_15834,1140,0.61687416,2522,Objets pop culture
15835,img_15835,2522,0.99724895,2522,Fournitures papeterie
15836,img_15836,1920,0.1797826,1560,Linge de maison
15837,img_15837,1320,0.9545405,1320,Puériculture
15838,img_15838,1180,0.8919814,1180,Jeux de rôle et figurines
15839,img_15839,40,0.2298069,40,Jeux consoles neuf
15840,img_15840,1302,0.3705353,1300,Jeux et accessoires de plein air
15841,img_15841,2585,0.9343922,2583,Outillage de jardin
15842,img_15842,2280,0.8903247,2280,Journaux et revues occasion
15843,img_15843,1920,0.94441503,1920,Linge de maison
15844,img_15844,1140,0.96890867,1280,Objets pop culture
15845,img_15845,40,0.5513186,2462,Jeux consoles neuf
15846,img_15846,2582,0.31883973,2522,Mobilier et accessoires de jardin
15847,img_15847,2583,0.8007494,2583,Piscine et accessoires
15848,img_15848,1560,0.574584,1560,Mobilier
15849,img_15849,2583,0.25392294,2583,Piscine et accessoires
15850,img_15850,2522,0.29717115,1281,Fournitures papeterie
15851,img_15851,2705,0.20851001,2705,Livres neufs
15852,img_15852,2582,0.7444527,2060,Mobilier et accessoires de jardin
15853,img_15853,2522,0.9989864,2522,Fournitures papeterie
15854,img_15854,1300,0.44034895,1300,Modélisme
15855,img_15855,1140,0.16318086,1140,Objets pop culture
15856,img_15856,2403,0.23908435,2060,Lots livres et magazines
15857,img_15857,2583,0.77119416,2583,Piscine et accessoires
15858,img_15858,1302,0.7535624,1302,Jeux et accessoires de plein air
15859,img_15859,2280,0.20637573,40,Journaux et revues occasion
15860,img_15860,1140,0.49889302,1920,Objets pop culture
15861,img_15861,1301,0.7070278,1301,Lingerie enfant et jeu de bar
15862,img_15862,2583,0.66260934,2220,Piscine et accessoires
15863,img_15863,2705,0.40538087,2403,Livres neufs
15864,img_15864,1940,0.16714388,2583,Épicerie
15865,img_15865,1302,0.55602026,2462,Jeux et accessoires de plein air
15866,img_15866,1140,0.91624683,1140,Objets pop culture
15867,img_15867,2583,0.89941174,2583,Piscine et accessoires
15868,img_15868,1300,0.59647185,1300,Modélisme
15869,img_15869,1560,0.69881004,2582,Mobilier
15870,img_15870,2060,0.3736266,2060,Décoration
15871,img_15871,1281,0.097848244,40,Jeux enfant
15872,img_15872,2522,0.9843626,2522,Fournitures papeterie
15873,img_15873,1560,0.42505628,2582,Mobilier
15874,img_15874,2583,0.92932045,2583,Piscine et accessoires
15875,img_15875,1302,0.33377865,2585,Jeux et accessoires de plein air
15876,img_15876,1302,0.16075797,2060,Jeux et accessoires de plein air
15877,img_15877,1320,0.11724671,2060,Puériculture
15878,img_15878,2522,0.9924573,2522,Fournitures papeterie
15879,img_15879,2585,0.41749266,1300,Outillage de jardin
15880,img_15880,2522,0.32032993,1560,Fournitures papeterie
15881,img_15881,40,0.2188606,1180,Jeux consoles neuf
15882,img_15882,2585,0.093149506,2060,Outillage de jardin
15883,img_15883,2583,0.96942186,2583,Piscine et accessoires
15884,img_15884,1320,0.2151319,1302,Puériculture
15885,img_15885,2585,0.83553785,1302,Outillage de jardin
15886,img_15886,2585,0.74989754,1560,Outillage de jardin
15887,img_15887,2060,0.8117563,2060,Décoration
15888,img_15888,60,0.93210435,60,Consoles de jeux
15889,img_15889,2522,0.9914403,2522,Fournitures papeterie
15890,img_15890,1280,0.1932688,1180,Jouets enfant
15891,img_15891,1560,0.5057689,50,Mobilier
15892,img_15892,1302,0.34763184,2583,Jeux et accessoires de plein air
15893,img_15893,1280,0.2385363,1280,Jouets enfant
15894,img_15894,60,0.876263,60,Consoles de jeux
15895,img_15895,2403,0.8860317,2403,Lots livres et magazines
15896,img_15896,2585,0.16310945,2582,Outillage de jardin
15897,img_15897,1281,0.25346836,2403,Jeux enfant
15898,img_15898,1300,0.29626897,1300,Modélisme
15899,img_15899,2403,0.5593645,2403,Lots livres et magazines
15900,img_15900,2583,0.97777915,2583,Piscine et accessoires
15901,img_15901,2583,0.86895895,2583,Piscine et accessoires
15902,img_15902,1940,0.9706425,1940,Épicerie
15903,img_15903,2060,0.9494833,1320,Décoration
15904,img_15904,1160,0.680575,1160,Cartes de jeux
15905,img_15905,2522,0.9096959,2522,Fournitures papeterie
15906,img_15906,2522,0.9770421,2522,Fournitures papeterie
15907,img_15907,40,0.30739447,1180,Jeux consoles neuf
15908,img_15908,2280,0.4654754,2280,Journaux et revues occasion
15909,img_15909,2705,0.6007786,2705,Livres neufs
15910,img_15910,2582,0.5963987,2582,Mobilier et accessoires de jardin
15911,img_15911,10,0.43184087,2705,Livres occasion
15912,img_15912,1281,0.39218673,1160,Jeux enfant
15913,img_15913,2582,0.5680032,2522,Mobilier et accessoires de jardin
15914,img_15914,1280,0.32506308,2585,Jouets enfant
15915,img_15915,2060,0.2661498,2060,Décoration
15916,img_15916,2060,0.8887137,2060,Décoration
15917,img_15917,1280,0.48251575,1300,Jouets enfant
15918,img_15918,2583,0.76638955,2583,Piscine et accessoires
15919,img_15919,1301,0.9646564,1301,Lingerie enfant et jeu de bar
15920,img_15920,2403,0.67822057,2403,Lots livres et magazines
15921,img_15921,2522,0.41551057,2522,Fournitures papeterie
15922,img_15922,2060,0.21924965,2583,Décoration
15923,img_15923,1320,0.6536078,1320,Puériculture
15924,img_15924,1280,0.72840065,1320,Jouets enfant
15925,img_15925,1560,0.86069596,1560,Mobilier
15926,img_15926,2583,0.45593378,2583,Piscine et accessoires
15927,img_15927,1281,0.4825517,1160,Jeux enfant
15928,img_15928,2280,0.9340763,2280,Journaux et revues occasion
15929,img_15929,10,0.9408964,10,Livres occasion
15930,img_15930,2522,0.99392855,2522,Fournitures papeterie
15931,img_15931,1280,0.7258566,1300,Jouets enfant
15932,img_15932,1280,0.07993748,1300,Jouets enfant
15933,img_15933,1300,0.23399815,2060,Modélisme
15934,img_15934,40,0.34246814,2403,Jeux consoles neuf
15935,img_15935,1560,0.5727151,2060,Mobilier
15936,img_15936,1320,0.7105489,2582,Puériculture
15937,img_15937,1160,0.54500717,1160,Cartes de jeux
15938,img_15938,40,0.7175448,60,Jeux consoles neuf
15939,img_15939,2060,0.20626137,2582,Décoration
15940,img_15940,2280,0.2985883,2280,Journaux et revues occasion
15941,img_15941,1280,0.25539884,1302,Jouets enfant
15942,img_15942,1560,0.9107784,1560,Mobilier
15943,img_15943,1940,0.9522823,1940,Épicerie
15944,img_15944,1302,0.17690316,2582,Jeux et accessoires de plein air
15945,img_15945,2705,0.4387015,2705,Livres neufs
15946,img_15946,1300,0.64684844,1300,Modélisme
15947,img_15947,2280,0.3716808,2705,Journaux et revues occasion
15948,img_15948,2705,0.6619262,2705,Livres neufs
15949,img_15949,2522,0.19944353,2583,Fournitures papeterie
15950,img_15950,1280,0.70055455,1280,Jouets enfant
15951,img_15951,2582,0.36203066,2582,Mobilier et accessoires de jardin
15952,img_15952,1920,0.8535233,1920,Linge de maison
15953,img_15953,2522,0.29362625,2522,Fournitures papeterie
15954,img_15954,2403,0.3985987,2403,Lots livres et magazines
15955,img_15955,1300,0.6400752,1300,Modélisme
15956,img_15956,2280,0.8044885,2280,Journaux et revues occasion
15957,img_15957,2583,0.9960718,2583,Piscine et accessoires
15958,img_15958,1560,0.13948774,2060,Mobilier
15959,img_15959,2583,0.8332654,2583,Piscine et accessoires
15960,img_15960,2705,0.7639916,10,Livres neufs
15961,img_15961,2583,0.9075029,2583,Piscine et accessoires
15962,img_15962,2705,0.9689482,2705,Livres neufs
15963,img_15963,60,0.39839992,1560,Consoles de jeux
15964,img_15964,1920,0.40592816,1920,Linge de maison
15965,img_15965,2705,0.12503694,2280,Livres neufs
15966,img_15966,2280,0.9747906,2280,Journaux et revues occasion
15967,img_15967,1300,0.8925351,1300,Modélisme
15968,img_15968,2403,0.5809216,2403,Lots livres et magazines
15969,img_15969,1300,0.89750445,1300,Modélisme
15970,img_15970,1560,0.9498928,1560,Mobilier
15971,img_15971,1560,0.91647506,1560,Mobilier
15972,img_15972,2403,0.63698024,2403,Lots livres et magazines
15973,img_15973,1320,0.2631431,1302,Puériculture
15974,img_15974,60,0.35551006,2585,Consoles de jeux
15975,img_15975,2403,0.50055504,2280,Lots livres et magazines
15976,img_15976,2583,0.82536507,2583,Piscine et accessoires
15977,img_15977,1920,0.9678296,1920,Linge de maison
15978,img_15978,2705,0.4301709,2705,Livres neufs
15979,img_15979,1300,0.80182374,1300,Modélisme
15980,img_15980,50,0.6209461,2220,Accessoires gaming
15981,img_15981,2705,0.49650618,2705,Livres neufs
15982,img_15982,1280,0.48284543,1300,Jouets enfant
15983,img_15983,40,0.74657017,40,Jeux consoles neuf
15984,img_15984,2583,0.98789537,2583,Piscine et accessoires
15985,img_15985,1302,0.40935707,1300,Jeux et accessoires de plein air
15986,img_15986,1300,0.34061086,1280,Modélisme
15987,img_15987,1560,0.62297404,1560,Mobilier
15988,img_15988,50,0.9929644,50,Accessoires gaming
15989,img_15989,2583,0.24904162,2583,Piscine et accessoires
15990,img_15990,1140,0.48929986,1140,Objets pop culture
15991,img_15991,2705,0.4594774,2705,Livres neufs
15992,img_15992,2462,0.83316976,2462,Console et Jeux vidéos occasion
15993,img_15993,1560,0.41231242,2060,Mobilier
15994,img_15994,1300,0.69698715,1280,Modélisme
15995,img_15995,1302,0.22383536,1300,Jeux et accessoires de plein air
15996,img_15996,2280,0.94189686,2280,Journaux et revues occasion
15997,img_15997,50,0.98385066,50,Accessoires gaming
15998,img_15998,1320,0.43041223,1280,Puériculture
15999,img_15999,1920,0.7896528,1920,Linge de maison
16000,img_16000,2583,0.9674762,2583,Piscine et accessoires
16001,img_16001,1300,0.88754755,1300,Modélisme
16002,img_16002,2280,0.9898751,2280,Journaux et revues occasion
16003,img_16003,2280,0.5566121,2280,Journaux et revues occasion
16004,img_16004,2583,0.5680055,2583,Piscine et accessoires
16005,img_16005,1281,0.2894265,1281,Jeux enfant
16006,img_16006,2280,0.7984774,2403,Journaux et revues occasion
16007,img_16007,2583,0.9512592,2583,Piscine et accessoires
16008,img_16008,1280,0.788704,1280,Jouets enfant
16009,img_16009,1302,0.108085595,1280,Jeux et accessoires de plein air
16010,img_16010,1300,0.828614,1300,Modélisme
16011,img_16011,1300,0.43860543,1300,Modélisme
16012,img_16012,2522,0.41156805,1140,Fournitures papeterie
16013,img_16013,1320,0.25128397,2582,Puériculture
16014,img_16014,1160,0.9220868,1160,Cartes de jeux
16015,img_16015,2403,0.8117531,2403,Lots livres et magazines
16016,img_16016,1160,0.99785966,1160,Cartes de jeux
16017,img_16017,2583,0.875548,2583,Piscine et accessoires
16018,img_16018,2705,0.26224095,1280,Livres neufs
16019,img_16019,1160,0.9369363,1160,Cartes de jeux
16020,img_16020,1140,0.6931362,1140,Objets pop culture
16021,img_16021,2583,0.8339603,2583,Piscine et accessoires
16022,img_16022,1320,0.47874236,1920,Puériculture
16023,img_16023,1320,0.20455651,1560,Puériculture
16024,img_16024,1300,0.57172257,1300,Modélisme
16025,img_16025,1302,0.13843477,2060,Jeux et accessoires de plein air
16026,img_16026,1140,0.336722,1140,Objets pop culture
16027,img_16027,2583,0.251799,1280,Piscine et accessoires
16028,img_16028,2060,0.65027523,2583,Décoration
16029,img_16029,2583,0.9752354,2583,Piscine et accessoires
16030,img_16030,2220,0.972429,2220,Animalerie
16031,img_16031,2403,0.18852252,1281,Lots livres et magazines
16032,img_16032,1920,0.9553835,1920,Linge de maison
16033,img_16033,2582,0.3732062,1560,Mobilier et accessoires de jardin
16034,img_16034,10,0.35469115,10,Livres occasion
16035,img_16035,1560,0.52429307,1560,Mobilier
16036,img_16036,1280,0.4717782,1300,Jouets enfant
16037,img_16037,1300,0.51768345,1300,Modélisme
16038,img_16038,1300,0.8230535,1300,Modélisme
16039,img_16039,1320,0.1302249,1320,Puériculture
16040,img_16040,1280,0.4376972,2583,Jouets enfant
16041,img_16041,1301,0.106256865,1280,Lingerie enfant et jeu de bar
16042,img_16042,2280,0.71966445,2280,Journaux et revues occasion
16043,img_16043,2280,0.9124359,2280,Journaux et revues occasion
16044,img_16044,1920,0.26283184,1302,Linge de maison
16045,img_16045,1280,0.6698977,1300,Jouets enfant
16046,img_16046,2060,0.28531247,2582,Décoration
16047,img_16047,1320,0.83952916,1280,Puériculture
16048,img_16048,1300,0.94256014,1300,Modélisme
16049,img_16049,1560,0.96179074,1560,Mobilier
16050,img_16050,40,0.24482861,1281,Jeux consoles neuf
16051,img_16051,1180,0.7957708,1180,Jeux de rôle et figurines
16052,img_16052,1300,0.64590704,1280,Modélisme
16053,img_16053,2522,0.10683007,2522,Fournitures papeterie
16054,img_16054,1301,0.9470854,1301,Lingerie enfant et jeu de bar
16055,img_16055,10,0.5204359,2705,Livres occasion
16056,img_16056,1160,0.92483556,1160,Cartes de jeux
16057,img_16057,2583,0.81233734,2583,Piscine et accessoires
16058,img_16058,2583,0.6849004,2583,Piscine et accessoires
16059,img_16059,2705,0.6112556,2280,Livres neufs
16060,img_16060,2403,0.7124286,2403,Lots livres et magazines
16061,img_16061,2522,0.6289304,2522,Fournitures papeterie
16062,img_16062,2583,0.87792915,2583,Piscine et accessoires
16063,img_16063,2585,0.3835937,40,Outillage de jardin
16064,img_16064,2522,0.98816514,2522,Fournitures papeterie
16065,img_16065,2060,0.64034754,2060,Décoration
16066,img_16066,2582,0.89125323,1280,Mobilier et accessoires de jardin
16067,img_16067,2462,0.25359604,1300,Console et Jeux vidéos occasion
16068,img_16068,2522,0.72436726,2522,Fournitures papeterie
16069,img_16069,1301,0.99925643,1301,Lingerie enfant et jeu de bar
16070,img_16070,2280,0.992334,2280,Journaux et revues occasion
16071,img_16071,2582,0.23908056,2583,Mobilier et accessoires de jardin
16072,img_16072,2585,0.092336036,1320,Outillage de jardin
16073,img_16073,2582,0.6372264,2585,Mobilier et accessoires de jardin
16074,img_16074,2905,0.9816808,2905,Jeux PC en téléchargement
