original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
13139,img_13139,1280,0.4675407,1280,Jouets enfant
13140,img_13140,2583,0.9159659,2583,Piscine et accessoires
13141,img_13141,1920,0.58482546,1920,Linge de maison
13142,img_13142,1140,0.4677307,1302,Objets pop culture
13143,img_13143,1920,0.7408108,1920,Linge de maison
13144,img_13144,2403,0.6846403,2280,Lots livres et magazines
13145,img_13145,2582,0.50481033,2585,Mobilier et accessoires de jardin
13146,img_13146,1160,0.9986249,1160,Cartes de jeux
13147,img_13147,1160,0.9787104,1281,Cartes de jeux
13148,img_13148,1140,0.99183613,1140,Objets pop culture
13149,img_13149,1140,0.8334866,1280,Objets pop culture
13150,img_13150,2060,0.41893765,2583,Décoration
13151,img_13151,40,0.56638414,2705,Jeux consoles neuf
13152,img_13152,2582,0.9726183,2582,Mobilier et accessoires de jardin
13153,img_13153,2585,0.53099203,50,Outillage de jardin
13154,img_13154,1320,0.32960775,1180,Puériculture
13155,img_13155,1560,0.8410248,1560,Mobilier
13156,img_13156,1281,0.69545484,1281,Jeux enfant
13157,img_13157,1140,0.7020009,1140,Objets pop culture
13158,img_13158,1920,0.991318,1920,Linge de maison
13159,img_13159,10,0.628183,2280,Livres occasion
13160,img_13160,40,0.5013437,40,Jeux consoles neuf
13161,img_13161,2522,0.7827485,2522,Fournitures papeterie
13162,img_13162,2280,0.48988372,10,Journaux et revues occasion
13163,img_13163,2280,0.58654606,2403,Journaux et revues occasion
13164,img_13164,2583,0.28083,1320,Piscine et accessoires
13165,img_13165,1300,0.6493613,1280,Modélisme
13166,img_13166,2583,0.8014977,2582,Piscine et accessoires
13167,img_13167,2403,0.843768,2403,Lots livres et magazines
13168,img_13168,1920,0.47588232,1920,Linge de maison
13169,img_13169,1560,0.9388203,1560,Mobilier
13170,img_13170,2280,0.93911666,2280,Journaux et revues occasion
13171,img_13171,2583,0.6825298,2583,Piscine et accessoires
13172,img_13172,2585,0.42841858,1302,Outillage de jardin
13173,img_13173,2583,0.9898442,2583,Piscine et accessoires
13174,img_13174,10,0.74463844,2403,Livres occasion
13175,img_13175,1180,0.31749657,50,Jeux de rôle et figurines
13176,img_13176,1280,0.408553,2060,Jouets enfant
13177,img_13177,1281,0.6094846,2583,Jeux enfant
13178,img_13178,2583,0.50291383,2583,Piscine et accessoires
13179,img_13179,2583,0.21017306,1560,Piscine et accessoires
13180,img_13180,2583,0.9885085,2583,Piscine et accessoires
13181,img_13181,2585,0.25233352,2583,Outillage de jardin
13182,img_13182,2583,0.6553525,2583,Piscine et accessoires
13183,img_13183,1320,0.38173816,1280,Puériculture
13184,img_13184,2705,0.524102,2705,Livres neufs
13185,img_13185,40,0.4883934,40,Jeux consoles neuf
13186,img_13186,2060,0.58848596,1320,Décoration
13187,img_13187,2522,0.9987035,2522,Fournitures papeterie
13188,img_13188,50,0.18747029,2060,Accessoires gaming
13189,img_13189,1280,0.5573052,1302,Jouets enfant
13190,img_13190,2585,0.53111434,2583,Outillage de jardin
13191,img_13191,2582,0.3733721,2060,Mobilier et accessoires de jardin
13192,img_13192,2583,0.8253663,2583,Piscine et accessoires
13193,img_13193,2522,0.7884561,2522,Fournitures papeterie
13194,img_13194,1320,0.17663792,1281,Puériculture
13195,img_13195,50,0.30490202,1280,Accessoires gaming
13196,img_13196,1560,0.839727,2582,Mobilier
13197,img_13197,1300,0.9384008,1300,Modélisme
13198,img_13198,2585,0.25143886,1302,Outillage de jardin
13199,img_13199,2522,0.7615357,1920,Fournitures papeterie
13200,img_13200,2522,0.76913273,2522,Fournitures papeterie
13201,img_13201,40,0.8680136,60,Jeux consoles neuf
13202,img_13202,2403,0.59554154,1300,Lots livres et magazines
13203,img_13203,2705,0.99905676,2705,Livres neufs
13204,img_13204,2522,0.99448144,2522,Fournitures papeterie
13205,img_13205,1560,0.99420184,1560,Mobilier
13206,img_13206,1160,0.82092386,1160,Cartes de jeux
13207,img_13207,2905,0.81072855,1920,Jeux PC en téléchargement
13208,img_13208,2585,0.98977286,2585,Outillage de jardin
13209,img_13209,2060,0.9501775,2060,Décoration
13210,img_13210,2522,0.9896521,2522,Fournitures papeterie
13211,img_13211,1160,0.48909435,1160,Cartes de jeux
13212,img_13212,2705,0.9882201,2705,Livres neufs
13213,img_13213,1302,0.22657591,2585,Jeux et accessoires de plein air
13214,img_13214,1560,0.9913594,1560,Mobilier
13215,img_13215,2583,0.9714623,2583,Piscine et accessoires
13216,img_13216,1281,0.3260379,1280,Jeux enfant
13217,img_13217,2522,0.99031687,2522,Fournitures papeterie
13218,img_13218,1300,0.18661465,1300,Modélisme
13219,img_13219,2705,0.4038164,2905,Livres neufs
13220,img_13220,1160,0.9982492,1160,Cartes de jeux
13221,img_13221,1920,0.61210585,1920,Linge de maison
13222,img_13222,2060,0.21259366,2060,Décoration
13223,img_13223,2705,0.8962612,2705,Livres neufs
13224,img_13224,1300,0.6728046,1300,Modélisme
13225,img_13225,60,0.39006278,2522,Consoles de jeux
13226,img_13226,1320,0.45900127,1320,Puériculture
13227,img_13227,2522,0.9997069,2522,Fournitures papeterie
13228,img_13228,1940,0.80920863,1302,Épicerie
13229,img_13229,40,0.6827442,40,Jeux consoles neuf
13230,img_13230,1302,0.5271024,1302,Jeux et accessoires de plein air
13231,img_13231,2522,0.37768963,1280,Fournitures papeterie
13232,img_13232,2060,0.9569473,2060,Décoration
13233,img_13233,1281,0.83223456,1281,Jeux enfant
13234,img_13234,2585,0.32958615,2060,Outillage de jardin
13235,img_13235,1560,0.8868385,1560,Mobilier
13236,img_13236,2583,0.50040597,2583,Piscine et accessoires
13237,img_13237,2583,0.83309686,2583,Piscine et accessoires
13238,img_13238,1302,0.6025615,2582,Jeux et accessoires de plein air
13239,img_13239,2585,0.95657665,2585,Outillage de jardin
13240,img_13240,10,0.51161575,10,Livres occasion
13241,img_13241,2583,0.99405175,2583,Piscine et accessoires
13242,img_13242,1560,0.96077126,1560,Mobilier
13243,img_13243,2280,0.58243316,2403,Journaux et revues occasion
13244,img_13244,2583,0.9905838,2583,Piscine et accessoires
13245,img_13245,1300,0.42472902,1560,Modélisme
13246,img_13246,2705,0.5693059,2403,Livres neufs
13247,img_13247,1320,0.46281055,2583,Puériculture
13248,img_13248,2280,0.8066597,2280,Journaux et revues occasion
13249,img_13249,2585,0.2810717,2585,Outillage de jardin
13250,img_13250,2060,0.5050006,1320,Décoration
13251,img_13251,1160,0.81051576,1160,Cartes de jeux
13252,img_13252,2583,0.920354,2583,Piscine et accessoires
13253,img_13253,1302,0.24469067,2583,Jeux et accessoires de plein air
13254,img_13254,2583,0.73099214,2583,Piscine et accessoires
13255,img_13255,2582,0.17343728,2585,Mobilier et accessoires de jardin
13256,img_13256,1320,0.94666874,1320,Puériculture
13257,img_13257,2583,0.9548218,2583,Piscine et accessoires
13258,img_13258,10,0.59824884,2280,Livres occasion
13259,img_13259,2522,0.9991345,2522,Fournitures papeterie
13260,img_13260,2905,0.845473,2905,Jeux PC en téléchargement
13261,img_13261,2585,0.38807917,1300,Outillage de jardin
13262,img_13262,10,0.36889452,2522,Livres occasion
13263,img_13263,1302,0.7483184,1302,Jeux et accessoires de plein air
13264,img_13264,2582,0.97973573,2583,Mobilier et accessoires de jardin
13265,img_13265,2585,0.73354834,2585,Outillage de jardin
13266,img_13266,2522,0.29196793,1560,Fournitures papeterie
13267,img_13267,1920,0.7385406,1920,Linge de maison
13268,img_13268,2583,0.9770529,1302,Piscine et accessoires
13269,img_13269,2280,0.79246,2280,Journaux et revues occasion
13270,img_13270,2583,0.9534426,2583,Piscine et accessoires
13271,img_13271,2583,0.33278543,2583,Piscine et accessoires
13272,img_13272,1140,0.9572093,1140,Objets pop culture
13273,img_13273,1140,0.64444447,1140,Objets pop culture
13274,img_13274,2705,0.99875176,2705,Livres neufs
13275,img_13275,2583,0.7654137,1560,Piscine et accessoires
13276,img_13276,1280,0.9448,1281,Jouets enfant
13277,img_13277,2583,0.9678967,2583,Piscine et accessoires
13278,img_13278,2705,0.44425705,2220,Livres neufs
13279,img_13279,2583,0.98203075,2583,Piscine et accessoires
13280,img_13280,2403,0.9326071,2403,Lots livres et magazines
13281,img_13281,2582,0.98381686,2582,Mobilier et accessoires de jardin
13282,img_13282,1320,0.53290683,1560,Puériculture
13283,img_13283,1140,0.7921934,1140,Objets pop culture
13284,img_13284,1920,0.30302206,1320,Linge de maison
13285,img_13285,2585,0.83931905,2583,Outillage de jardin
13286,img_13286,2403,0.9280295,2403,Lots livres et magazines
13287,img_13287,2585,0.26882252,1300,Outillage de jardin
13288,img_13288,50,0.57894087,50,Accessoires gaming
13289,img_13289,1560,0.9644487,1560,Mobilier
13290,img_13290,1920,0.9950729,1920,Linge de maison
13291,img_13291,10,0.87875634,10,Livres occasion
13292,img_13292,2403,0.4905419,2403,Lots livres et magazines
13293,img_13293,40,0.88666487,40,Jeux consoles neuf
13294,img_13294,1560,0.9463987,2582,Mobilier
13295,img_13295,1920,0.993386,1920,Linge de maison
13296,img_13296,1300,0.32759207,1300,Modélisme
13297,img_13297,2585,0.3169731,1300,Outillage de jardin
13298,img_13298,1302,0.624528,1302,Jeux et accessoires de plein air
13299,img_13299,2462,0.6880956,50,Console et Jeux vidéos occasion
13300,img_13300,2583,0.36065683,2583,Piscine et accessoires
13301,img_13301,1302,0.36193153,2582,Jeux et accessoires de plein air
13302,img_13302,2280,0.95382345,2280,Journaux et revues occasion
13303,img_13303,2583,0.9980958,2583,Piscine et accessoires
13304,img_13304,1140,0.3192287,1300,Objets pop culture
13305,img_13305,1920,0.9968123,1920,Linge de maison
13306,img_13306,1302,0.69624907,1560,Jeux et accessoires de plein air
13307,img_13307,2585,0.44674167,2583,Outillage de jardin
13308,img_13308,2583,0.22964476,1281,Piscine et accessoires
13309,img_13309,1300,0.38766193,1300,Modélisme
13310,img_13310,2462,0.95031947,2462,Console et Jeux vidéos occasion
13311,img_13311,1920,0.80513513,1920,Linge de maison
13312,img_13312,10,0.3562747,2280,Livres occasion
13313,img_13313,2585,0.25035805,1281,Outillage de jardin
13314,img_13314,1280,0.3115297,1302,Jouets enfant
13315,img_13315,1320,0.4077723,1920,Puériculture
13316,img_13316,1300,0.8224212,50,Modélisme
13317,img_13317,40,0.71229523,1140,Jeux consoles neuf
13318,img_13318,2522,0.37678188,2522,Fournitures papeterie
13319,img_13319,2403,0.42047447,2403,Lots livres et magazines
13320,img_13320,2280,0.5021084,2403,Journaux et revues occasion
13321,img_13321,1320,0.3235301,1302,Puériculture
13322,img_13322,1281,0.638042,1940,Jeux enfant
13323,img_13323,2522,0.97767854,2522,Fournitures papeterie
13324,img_13324,1320,0.99739134,1320,Puériculture
13325,img_13325,1320,0.6121231,2582,Puériculture
13326,img_13326,1160,0.98949,1160,Cartes de jeux
13327,img_13327,2585,0.36889124,2060,Outillage de jardin
13328,img_13328,1300,0.7909111,1280,Modélisme
13329,img_13329,1320,0.3357518,2220,Puériculture
13330,img_13330,1560,0.70956194,1560,Mobilier
13331,img_13331,2583,0.8713099,2583,Piscine et accessoires
13332,img_13332,2060,0.15612637,1320,Décoration
13333,img_13333,1281,0.502951,1280,Jeux enfant
13334,img_13334,1320,0.24678552,2060,Puériculture
13335,img_13335,1160,0.9781277,1160,Cartes de jeux
13336,img_13336,1281,0.87482154,1281,Jeux enfant
13337,img_13337,2583,0.98490876,2583,Piscine et accessoires
13338,img_13338,2582,0.41511196,1320,Mobilier et accessoires de jardin
13339,img_13339,2705,0.9973242,2705,Livres neufs
13340,img_13340,1320,0.31169075,1560,Puériculture
13341,img_13341,2585,0.49033418,2583,Outillage de jardin
13342,img_13342,2280,0.93143356,2280,Journaux et revues occasion
13343,img_13343,1301,0.43852174,2522,Lingerie enfant et jeu de bar
13344,img_13344,1280,0.44755712,2060,Jouets enfant
13345,img_13345,50,0.54679936,50,Accessoires gaming
13346,img_13346,2060,0.6141874,2522,Décoration
13347,img_13347,2060,0.46764523,2585,Décoration
13348,img_13348,2403,0.28634217,50,Lots livres et magazines
13349,img_13349,1280,0.29963508,1280,Jouets enfant
13350,img_13350,2403,0.2675942,10,Lots livres et magazines
13351,img_13351,2583,0.23307164,2060,Piscine et accessoires
13352,img_13352,1940,0.902498,1940,Épicerie
13353,img_13353,2583,0.99861825,2583,Piscine et accessoires
13354,img_13354,1560,0.9922315,1560,Mobilier
13355,img_13355,2403,0.3958505,10,Lots livres et magazines
13356,img_13356,2583,0.9993924,2583,Piscine et accessoires
13357,img_13357,2280,0.9859962,2280,Journaux et revues occasion
13358,img_13358,1320,0.3095435,1301,Puériculture
13359,img_13359,2403,0.93344784,2403,Lots livres et magazines
13360,img_13360,2582,0.6264906,1560,Mobilier et accessoires de jardin
13361,img_13361,2522,0.98972076,2522,Fournitures papeterie
13362,img_13362,1300,0.8687984,1300,Modélisme
13363,img_13363,1302,0.61422306,1140,Jeux et accessoires de plein air
13364,img_13364,2280,0.973666,2280,Journaux et revues occasion
13365,img_13365,40,0.8702554,40,Jeux consoles neuf
13366,img_13366,1920,0.9968251,1920,Linge de maison
13367,img_13367,1920,0.26427457,1300,Linge de maison
13368,img_13368,2585,0.3915952,2060,Outillage de jardin
13369,img_13369,1300,0.83856213,1300,Modélisme
13370,img_13370,60,0.9590841,60,Consoles de jeux
13371,img_13371,2583,0.281532,1940,Piscine et accessoires
13372,img_13372,1302,0.2922242,2522,Jeux et accessoires de plein air
13373,img_13373,2582,0.43694317,2220,Mobilier et accessoires de jardin
13374,img_13374,1560,0.8047034,40,Mobilier
13375,img_13375,1280,0.86066574,1300,Jouets enfant
13376,img_13376,1140,0.54407847,1140,Objets pop culture
13377,img_13377,2905,0.9791499,2905,Jeux PC en téléchargement
13378,img_13378,1302,0.54289585,1280,Jeux et accessoires de plein air
13379,img_13379,2403,0.58621645,10,Lots livres et magazines
13380,img_13380,1160,0.7565974,40,Cartes de jeux
13381,img_13381,2705,0.9979596,2705,Livres neufs
13382,img_13382,2403,0.8801256,2403,Lots livres et magazines
13383,img_13383,2583,0.9478255,2583,Piscine et accessoires
13384,img_13384,2280,0.87093925,2280,Journaux et revues occasion
13385,img_13385,2403,0.34553832,2403,Lots livres et magazines
13386,img_13386,2060,0.6418536,2060,Décoration
13387,img_13387,1920,0.7836038,2060,Linge de maison
13388,img_13388,1301,0.7960167,1301,Lingerie enfant et jeu de bar
13389,img_13389,1160,0.9604828,1160,Cartes de jeux
13390,img_13390,1920,0.9975926,1920,Linge de maison
13391,img_13391,2582,0.7877045,2582,Mobilier et accessoires de jardin
13392,img_13392,1140,0.9725802,1140,Objets pop culture
13393,img_13393,2582,0.95328903,2582,Mobilier et accessoires de jardin
13394,img_13394,1302,0.7042687,1280,Jeux et accessoires de plein air
13395,img_13395,40,0.30143285,1280,Jeux consoles neuf
13396,img_13396,1920,0.9934668,1920,Linge de maison
13397,img_13397,1920,0.99666566,1920,Linge de maison
13398,img_13398,2583,0.9961145,2583,Piscine et accessoires
13399,img_13399,1140,0.17914665,2583,Objets pop culture
13400,img_13400,1920,0.51049984,1920,Linge de maison
13401,img_13401,1920,0.9851489,1920,Linge de maison
13402,img_13402,1140,0.43022302,1281,Objets pop culture
13403,img_13403,2583,0.9990694,2583,Piscine et accessoires
13404,img_13404,10,0.54295653,10,Livres occasion
13405,img_13405,2060,0.2163317,2060,Décoration
13406,img_13406,1280,0.67162985,1320,Jouets enfant
13407,img_13407,40,0.1848374,40,Jeux consoles neuf
13408,img_13408,1320,0.4637916,1281,Puériculture
13409,img_13409,1302,0.4515452,2583,Jeux et accessoires de plein air
13410,img_13410,2060,0.44881138,1302,Décoration
13411,img_13411,1560,0.21080267,2522,Mobilier
13412,img_13412,2280,0.57988155,10,Journaux et revues occasion
13413,img_13413,1300,0.96137416,1300,Modélisme
13414,img_13414,2585,0.48058707,2522,Outillage de jardin
13415,img_13415,2905,0.7578845,2905,Jeux PC en téléchargement
13416,img_13416,2705,0.97016644,2705,Livres neufs
13417,img_13417,1320,0.9720906,1320,Puériculture
13418,img_13418,2060,0.9490778,2060,Décoration
13419,img_13419,2705,0.9763241,2705,Livres neufs
13420,img_13420,2462,0.20043872,2403,Console et Jeux vidéos occasion
13421,img_13421,1180,0.9242699,1140,Jeux de rôle et figurines
13422,img_13422,1920,0.35351956,1920,Linge de maison
13423,img_13423,2462,0.4295976,1140,Console et Jeux vidéos occasion
13424,img_13424,2705,0.87688345,10,Livres neufs
13425,img_13425,40,0.36494336,50,Jeux consoles neuf
13426,img_13426,1300,0.39037052,1280,Modélisme
13427,img_13427,1320,0.7474293,1302,Puériculture
13428,img_13428,2403,0.80929285,2403,Lots livres et magazines
13429,img_13429,10,0.79810053,10,Livres occasion
13430,img_13430,40,0.48364773,40,Jeux consoles neuf
13431,img_13431,2060,0.5962919,2060,Décoration
13432,img_13432,2583,0.36231032,2583,Piscine et accessoires
13433,img_13433,2060,0.63408375,1920,Décoration
13434,img_13434,1300,0.6993498,1300,Modélisme
13435,img_13435,1920,0.67016286,1920,Linge de maison
13436,img_13436,2583,0.59961075,2583,Piscine et accessoires
13437,img_13437,2060,0.73683935,2060,Décoration
13438,img_13438,10,0.5219599,2280,Livres occasion
13439,img_13439,2280,0.9978029,2280,Journaux et revues occasion
13440,img_13440,1302,0.3829183,1300,Jeux et accessoires de plein air
13441,img_13441,1280,0.31480825,1280,Jouets enfant
13442,img_13442,2583,0.9867024,2583,Piscine et accessoires
13443,img_13443,2280,0.99551976,2280,Journaux et revues occasion
13444,img_13444,1320,0.4700858,1320,Puériculture
13445,img_13445,10,0.9783764,10,Livres occasion
13446,img_13446,1280,0.95298064,1281,Jouets enfant
13447,img_13447,2280,0.6423176,2403,Journaux et revues occasion
13448,img_13448,1300,0.92577076,1300,Modélisme
13449,img_13449,1140,0.98471963,1140,Objets pop culture
13450,img_13450,1280,0.5366375,1300,Jouets enfant
13451,img_13451,1560,0.55362254,1920,Mobilier
13452,img_13452,2060,0.18822299,1281,Décoration
13453,img_13453,1920,0.9770314,1920,Linge de maison
13454,img_13454,1302,0.2719708,2582,Jeux et accessoires de plein air
13455,img_13455,10,0.92951274,10,Livres occasion
13456,img_13456,1300,0.94698733,1300,Modélisme
13457,img_13457,50,0.50391334,2522,Accessoires gaming
13458,img_13458,2583,0.9951851,2583,Piscine et accessoires
13459,img_13459,2403,0.9149224,2462,Lots livres et magazines
13460,img_13460,1302,0.56318545,1320,Jeux et accessoires de plein air
13461,img_13461,2582,0.5077744,1320,Mobilier et accessoires de jardin
13462,img_13462,1302,0.32521993,1320,Jeux et accessoires de plein air
13463,img_13463,1302,0.77054375,1302,Jeux et accessoires de plein air
13464,img_13464,1281,0.3401776,1560,Jeux enfant
13465,img_13465,2060,0.51589876,1920,Décoration
13466,img_13466,10,0.5990826,10,Livres occasion
