original_index,imageid,predicted_category,true_category,predicted_category_name,true_category_name
14466,img_14466,1300,1320,Modélisme,Puériculture
14469,img_14469,2582,1560,Mobilier et accessoires de jardin,Mobilier
14471,img_14471,10,2403,Livres occasion,Lots livres et magazines
14472,img_14472,1560,1320,Mobilier,Puériculture
14475,img_14475,1320,1140,Puériculture,Objets pop culture
14476,img_14476,2462,50,Console et Jeux vidéos occasion,Accessoires gaming
14479,img_14479,1320,2060,Puériculture,Décoration
14485,img_14485,2583,1302,Piscine et accessoires,Jeux et accessoires de plein air
14486,img_14486,1280,1140,Jouets enfant,Objets pop culture
14487,img_14487,50,1560,Accessoires gaming,Mobilier
14489,img_14489,1301,1560,Lingerie enfant et jeu de bar,Mobilier
14490,img_14490,2585,2583,Outillage de jardin,Piscine et accessoires
14492,img_14492,1940,2060,Épicerie,Décoration
14495,img_14495,40,2705,Jeux consoles neuf,Livres neufs
14497,img_14497,2403,1281,Lots livres et magazines,Jeux enfant
14498,img_14498,1280,1180,Jouets enfant,Jeux de rôle et figurines
14500,img_14500,2583,1302,Piscine et accessoires,Jeux et accessoires de plein air
14503,img_14503,1140,1302,Objets pop culture,Jeux et accessoires de plein air
14504,img_14504,2582,1560,Mobilier et accessoires de jardin,Mobilier
14505,img_14505,1281,10,Jeux enfant,Livres occasion
14506,img_14506,1320,2583,Puériculture,Piscine et accessoires
14512,img_14512,2060,1280,Décoration,Jouets enfant
14515,img_14515,1320,2585,Puériculture,Outillage de jardin
14520,img_14520,1140,1302,Objets pop culture,Jeux et accessoires de plein air
14521,img_14521,1301,2060,Lingerie enfant et jeu de bar,Décoration
14524,img_14524,2060,2403,Décoration,Lots livres et magazines
14525,img_14525,10,2280,Livres occasion,Journaux et revues occasion
14529,img_14529,1300,50,Modélisme,Accessoires gaming
14531,img_14531,50,2585,Accessoires gaming,Outillage de jardin
14535,img_14535,1320,2220,Puériculture,Animalerie
14541,img_14541,60,50,Consoles de jeux,Accessoires gaming
14544,img_14544,10,1160,Livres occasion,Cartes de jeux
14550,img_14550,2585,1140,Outillage de jardin,Objets pop culture
14551,img_14551,2585,1301,Outillage de jardin,Lingerie enfant et jeu de bar
14555,img_14555,2585,1320,Outillage de jardin,Puériculture
14556,img_14556,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
14560,img_14560,2060,2220,Décoration,Animalerie
14561,img_14561,2585,1320,Outillage de jardin,Puériculture
14562,img_14562,1302,1280,Jeux et accessoires de plein air,Jouets enfant
14563,img_14563,2582,1560,Mobilier et accessoires de jardin,Mobilier
14564,img_14564,1280,1320,Jouets enfant,Puériculture
14565,img_14565,50,1300,Accessoires gaming,Modélisme
14567,img_14567,2060,1560,Décoration,Mobilier
14568,img_14568,1320,1560,Puériculture,Mobilier
14569,img_14569,10,2705,Livres occasion,Livres neufs
14570,img_14570,1320,2060,Puériculture,Décoration
14571,img_14571,10,2705,Livres occasion,Livres neufs
14572,img_14572,1302,1140,Jeux et accessoires de plein air,Objets pop culture
14573,img_14573,2705,1140,Livres neufs,Objets pop culture
14574,img_14574,1560,2060,Mobilier,Décoration
14578,img_14578,60,1560,Consoles de jeux,Mobilier
14580,img_14580,1300,2583,Modélisme,Piscine et accessoires
14581,img_14581,10,2280,Livres occasion,Journaux et revues occasion
14583,img_14583,1302,2220,Jeux et accessoires de plein air,Animalerie
14585,img_14585,10,2280,Livres occasion,Journaux et revues occasion
14587,img_14587,2585,1560,Outillage de jardin,Mobilier
14589,img_14589,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
14591,img_14591,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
14595,img_14595,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
14598,img_14598,2060,1280,Décoration,Jouets enfant
14599,img_14599,1940,1560,Épicerie,Mobilier
14600,img_14600,2585,1280,Outillage de jardin,Jouets enfant
14604,img_14604,10,40,Livres occasion,Jeux consoles neuf
14605,img_14605,2582,1560,Mobilier et accessoires de jardin,Mobilier
14607,img_14607,2060,1281,Décoration,Jeux enfant
14611,img_14611,2280,40,Journaux et revues occasion,Jeux consoles neuf
14612,img_14612,1300,1280,Modélisme,Jouets enfant
14613,img_14613,40,1140,Jeux consoles neuf,Objets pop culture
14616,img_14616,2403,2280,Lots livres et magazines,Journaux et revues occasion
14619,img_14619,2582,2060,Mobilier et accessoires de jardin,Décoration
14621,img_14621,40,2403,Jeux consoles neuf,Lots livres et magazines
14623,img_14623,2522,1300,Fournitures papeterie,Modélisme
14624,img_14624,1320,2585,Puériculture,Outillage de jardin
14625,img_14625,1280,1300,Jouets enfant,Modélisme
14626,img_14626,2582,1560,Mobilier et accessoires de jardin,Mobilier
14628,img_14628,1320,2583,Puériculture,Piscine et accessoires
14629,img_14629,2585,2583,Outillage de jardin,Piscine et accessoires
14630,img_14630,2582,1560,Mobilier et accessoires de jardin,Mobilier
14631,img_14631,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
14644,img_14644,2280,2403,Journaux et revues occasion,Lots livres et magazines
14649,img_14649,1302,2220,Jeux et accessoires de plein air,Animalerie
14651,img_14651,2705,40,Livres neufs,Jeux consoles neuf
14652,img_14652,10,2280,Livres occasion,Journaux et revues occasion
14655,img_14655,2522,2583,Fournitures papeterie,Piscine et accessoires
14657,img_14657,1320,1302,Puériculture,Jeux et accessoires de plein air
14664,img_14664,2585,2060,Outillage de jardin,Décoration
14666,img_14666,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
14669,img_14669,2462,2583,Console et Jeux vidéos occasion,Piscine et accessoires
14670,img_14670,10,2280,Livres occasion,Journaux et revues occasion
14672,img_14672,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
14674,img_14674,40,2280,Jeux consoles neuf,Journaux et revues occasion
14675,img_14675,10,2280,Livres occasion,Journaux et revues occasion
14679,img_14679,2705,2280,Livres neufs,Journaux et revues occasion
14681,img_14681,2585,2583,Outillage de jardin,Piscine et accessoires
14683,img_14683,1280,1281,Jouets enfant,Jeux enfant
14690,img_14690,50,1300,Accessoires gaming,Modélisme
14691,img_14691,1320,1281,Puériculture,Jeux enfant
14692,img_14692,1560,1920,Mobilier,Linge de maison
14694,img_14694,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14695,img_14695,2060,2220,Décoration,Animalerie
14696,img_14696,1320,2220,Puériculture,Animalerie
14698,img_14698,1281,2220,Jeux enfant,Animalerie
14699,img_14699,2585,50,Outillage de jardin,Accessoires gaming
14701,img_14701,2585,40,Outillage de jardin,Jeux consoles neuf
14704,img_14704,1560,1302,Mobilier,Jeux et accessoires de plein air
14706,img_14706,1281,1280,Jeux enfant,Jouets enfant
14707,img_14707,10,2403,Livres occasion,Lots livres et magazines
14709,img_14709,1300,1280,Modélisme,Jouets enfant
14710,img_14710,1560,2582,Mobilier,Mobilier et accessoires de jardin
14711,img_14711,10,2705,Livres occasion,Livres neufs
14714,img_14714,1280,1140,Jouets enfant,Objets pop culture
14721,img_14721,2583,2582,Piscine et accessoires,Mobilier et accessoires de jardin
14722,img_14722,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
14723,img_14723,2060,2582,Décoration,Mobilier et accessoires de jardin
14724,img_14724,2060,2582,Décoration,Mobilier et accessoires de jardin
14726,img_14726,2585,2060,Outillage de jardin,Décoration
14727,img_14727,2585,1560,Outillage de jardin,Mobilier
14728,img_14728,1300,50,Modélisme,Accessoires gaming
14729,img_14729,2705,2403,Livres neufs,Lots livres et magazines
14730,img_14730,1940,1281,Épicerie,Jeux enfant
14735,img_14735,1300,2583,Modélisme,Piscine et accessoires
14737,img_14737,10,1281,Livres occasion,Jeux enfant
14738,img_14738,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
14739,img_14739,1300,1280,Modélisme,Jouets enfant
14741,img_14741,1140,2462,Objets pop culture,Console et Jeux vidéos occasion
14746,img_14746,2060,2585,Décoration,Outillage de jardin
14748,img_14748,1302,1560,Jeux et accessoires de plein air,Mobilier
14751,img_14751,50,2522,Accessoires gaming,Fournitures papeterie
14752,img_14752,2705,2522,Livres neufs,Fournitures papeterie
14758,img_14758,1560,1320,Mobilier,Puériculture
14761,img_14761,2403,2522,Lots livres et magazines,Fournitures papeterie
14762,img_14762,2583,2060,Piscine et accessoires,Décoration
14766,img_14766,1281,2403,Jeux enfant,Lots livres et magazines
14769,img_14769,1140,1301,Objets pop culture,Lingerie enfant et jeu de bar
14775,img_14775,2060,1302,Décoration,Jeux et accessoires de plein air
14779,img_14779,2585,2060,Outillage de jardin,Décoration
14780,img_14780,2583,50,Piscine et accessoires,Accessoires gaming
14782,img_14782,2403,2522,Lots livres et magazines,Fournitures papeterie
14783,img_14783,1920,1280,Linge de maison,Jouets enfant
14787,img_14787,2280,2403,Journaux et revues occasion,Lots livres et magazines
14788,img_14788,1281,2522,Jeux enfant,Fournitures papeterie
14790,img_14790,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
14791,img_14791,2403,10,Lots livres et magazines,Livres occasion
14792,img_14792,2582,2060,Mobilier et accessoires de jardin,Décoration
14796,img_14796,50,2462,Accessoires gaming,Console et Jeux vidéos occasion
14801,img_14801,1320,1560,Puériculture,Mobilier
14802,img_14802,40,2280,Jeux consoles neuf,Journaux et revues occasion
14803,img_14803,2582,1300,Mobilier et accessoires de jardin,Modélisme
14807,img_14807,1320,1560,Puériculture,Mobilier
14809,img_14809,2403,2522,Lots livres et magazines,Fournitures papeterie
14810,img_14810,1320,1560,Puériculture,Mobilier
14815,img_14815,2583,1280,Piscine et accessoires,Jouets enfant
14816,img_14816,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14818,img_14818,2522,50,Fournitures papeterie,Accessoires gaming
14819,img_14819,1320,2220,Puériculture,Animalerie
14821,img_14821,1320,2522,Puériculture,Fournitures papeterie
14825,img_14825,1281,1280,Jeux enfant,Jouets enfant
14826,img_14826,1180,1281,Jeux de rôle et figurines,Jeux enfant
14827,img_14827,1940,2705,Épicerie,Livres neufs
14828,img_14828,1281,2403,Jeux enfant,Lots livres et magazines
14830,img_14830,1300,1320,Modélisme,Puériculture
14831,img_14831,1140,1302,Objets pop culture,Jeux et accessoires de plein air
14832,img_14832,2705,40,Livres neufs,Jeux consoles neuf
14842,img_14842,1300,1280,Modélisme,Jouets enfant
14843,img_14843,2522,1560,Fournitures papeterie,Mobilier
14844,img_14844,1140,1560,Objets pop culture,Mobilier
14845,img_14845,1560,2582,Mobilier,Mobilier et accessoires de jardin
14850,img_14850,1140,2522,Objets pop culture,Fournitures papeterie
14851,img_14851,2583,1280,Piscine et accessoires,Jouets enfant
14856,img_14856,1302,1320,Jeux et accessoires de plein air,Puériculture
14859,img_14859,1560,2583,Mobilier,Piscine et accessoires
14863,img_14863,2280,2403,Journaux et revues occasion,Lots livres et magazines
14864,img_14864,1560,2582,Mobilier,Mobilier et accessoires de jardin
14870,img_14870,1302,1280,Jeux et accessoires de plein air,Jouets enfant
14874,img_14874,50,1281,Accessoires gaming,Jeux enfant
14886,img_14886,1320,1920,Puériculture,Linge de maison
14887,img_14887,2585,2060,Outillage de jardin,Décoration
14889,img_14889,1560,2585,Mobilier,Outillage de jardin
14891,img_14891,1300,2585,Modélisme,Outillage de jardin
14894,img_14894,2280,40,Journaux et revues occasion,Jeux consoles neuf
14897,img_14897,1300,2585,Modélisme,Outillage de jardin
14899,img_14899,2585,2583,Outillage de jardin,Piscine et accessoires
14901,img_14901,1320,2583,Puériculture,Piscine et accessoires
14903,img_14903,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14904,img_14904,1302,2060,Jeux et accessoires de plein air,Décoration
14907,img_14907,40,1160,Jeux consoles neuf,Cartes de jeux
14908,img_14908,2403,2522,Lots livres et magazines,Fournitures papeterie
14910,img_14910,1920,1320,Linge de maison,Puériculture
14911,img_14911,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
14912,img_14912,50,1302,Accessoires gaming,Jeux et accessoires de plein air
14915,img_14915,2583,2060,Piscine et accessoires,Décoration
14917,img_14917,2705,10,Livres neufs,Livres occasion
14918,img_14918,1280,1320,Jouets enfant,Puériculture
14922,img_14922,1300,1280,Modélisme,Jouets enfant
14925,img_14925,1281,2060,Jeux enfant,Décoration
14926,img_14926,1320,1280,Puériculture,Jouets enfant
14929,img_14929,2522,2583,Fournitures papeterie,Piscine et accessoires
14930,img_14930,1302,1280,Jeux et accessoires de plein air,Jouets enfant
14936,img_14936,1281,1140,Jeux enfant,Objets pop culture
14939,img_14939,2583,2522,Piscine et accessoires,Fournitures papeterie
14942,img_14942,2060,2403,Décoration,Lots livres et magazines
14943,img_14943,2582,1560,Mobilier et accessoires de jardin,Mobilier
14948,img_14948,1320,1280,Puériculture,Jouets enfant
14951,img_14951,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
14953,img_14953,2583,2522,Piscine et accessoires,Fournitures papeterie
14958,img_14958,2462,40,Console et Jeux vidéos occasion,Jeux consoles neuf
14959,img_14959,2403,1180,Lots livres et magazines,Jeux de rôle et figurines
14960,img_14960,2060,1560,Décoration,Mobilier
14962,img_14962,1281,1280,Jeux enfant,Jouets enfant
14964,img_14964,10,2403,Livres occasion,Lots livres et magazines
14967,img_14967,2582,1280,Mobilier et accessoires de jardin,Jouets enfant
14968,img_14968,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
14970,img_14970,2403,2522,Lots livres et magazines,Fournitures papeterie
14971,img_14971,1300,2582,Modélisme,Mobilier et accessoires de jardin
14975,img_14975,1280,1140,Jouets enfant,Objets pop culture
14981,img_14981,2585,2583,Outillage de jardin,Piscine et accessoires
14982,img_14982,1302,2060,Jeux et accessoires de plein air,Décoration
14987,img_14987,2585,2583,Outillage de jardin,Piscine et accessoires
14988,img_14988,1302,1300,Jeux et accessoires de plein air,Modélisme
14990,img_14990,1140,1180,Objets pop culture,Jeux de rôle et figurines
14993,img_14993,1560,2582,Mobilier,Mobilier et accessoires de jardin
14994,img_14994,1281,1280,Jeux enfant,Jouets enfant
14995,img_14995,1281,2403,Jeux enfant,Lots livres et magazines
15000,img_15000,2582,40,Mobilier et accessoires de jardin,Jeux consoles neuf
15001,img_15001,1140,1560,Objets pop culture,Mobilier
15002,img_15002,10,2280,Livres occasion,Journaux et revues occasion
15003,img_15003,2705,10,Livres neufs,Livres occasion
15005,img_15005,1320,2060,Puériculture,Décoration
15006,img_15006,1920,2060,Linge de maison,Décoration
15008,img_15008,1300,1280,Modélisme,Jouets enfant
15009,img_15009,50,60,Accessoires gaming,Consoles de jeux
15011,img_15011,2403,1281,Lots livres et magazines,Jeux enfant
15014,img_15014,1302,1320,Jeux et accessoires de plein air,Puériculture
15016,img_15016,2060,1320,Décoration,Puériculture
15017,img_15017,2522,1560,Fournitures papeterie,Mobilier
15018,img_15018,1281,1280,Jeux enfant,Jouets enfant
15021,img_15021,2060,50,Décoration,Accessoires gaming
15022,img_15022,2585,2583,Outillage de jardin,Piscine et accessoires
15023,img_15023,1920,2060,Linge de maison,Décoration
15028,img_15028,2403,2462,Lots livres et magazines,Console et Jeux vidéos occasion
15030,img_15030,1920,1560,Linge de maison,Mobilier
15033,img_15033,2522,1940,Fournitures papeterie,Épicerie
15036,img_15036,1140,1280,Objets pop culture,Jouets enfant
15038,img_15038,2583,2585,Piscine et accessoires,Outillage de jardin
15040,img_15040,2403,1281,Lots livres et magazines,Jeux enfant
15041,img_15041,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
15043,img_15043,2280,2403,Journaux et revues occasion,Lots livres et magazines
15054,img_15054,1302,1940,Jeux et accessoires de plein air,Épicerie
15060,img_15060,2060,1560,Décoration,Mobilier
15064,img_15064,1320,1280,Puériculture,Jouets enfant
15066,img_15066,2280,2403,Journaux et revues occasion,Lots livres et magazines
15067,img_15067,2522,1281,Fournitures papeterie,Jeux enfant
15068,img_15068,2280,2403,Journaux et revues occasion,Lots livres et magazines
15071,img_15071,2280,10,Journaux et revues occasion,Livres occasion
15075,img_15075,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
15077,img_15077,2462,2583,Console et Jeux vidéos occasion,Piscine et accessoires
15078,img_15078,1300,1280,Modélisme,Jouets enfant
15081,img_15081,2522,50,Fournitures papeterie,Accessoires gaming
15083,img_15083,2582,50,Mobilier et accessoires de jardin,Accessoires gaming
15086,img_15086,2060,1920,Décoration,Linge de maison
15088,img_15088,2403,2280,Lots livres et magazines,Journaux et revues occasion
15091,img_15091,50,1300,Accessoires gaming,Modélisme
15103,img_15103,1320,1560,Puériculture,Mobilier
15105,img_15105,10,2403,Livres occasion,Lots livres et magazines
15106,img_15106,1140,2583,Objets pop culture,Piscine et accessoires
15108,img_15108,1320,2060,Puériculture,Décoration
15113,img_15113,2585,2583,Outillage de jardin,Piscine et accessoires
