original_index,imageid,predicted_category,true_category,predicted_category_name,true_category_name
14095,img_14095,1140,2583,Objets pop culture,Piscine et accessoires
14100,img_14100,1302,2582,Jeux et accessoires de plein air,Mobilier et accessoires de jardin
14102,img_14102,1280,1160,Jouets enfant,Cartes de jeux
14103,img_14103,2462,1281,Console et Jeux vidéos occasion,Jeux enfant
14108,img_14108,1320,1560,Puériculture,Mobilier
14110,img_14110,1560,2060,Mobilier,Décoration
14111,img_14111,2583,50,Piscine et accessoires,Accessoires gaming
14112,img_14112,1140,2462,Objets pop culture,Console et Jeux vidéos occasion
14120,img_14120,2582,1320,Mobilier et accessoires de jardin,Puériculture
14121,img_14121,2583,2585,Piscine et accessoires,Outillage de jardin
14122,img_14122,1280,1140,Jouets enfant,Objets pop culture
14125,img_14125,2522,2060,Fournitures papeterie,Décoration
14126,img_14126,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14130,img_14130,2583,1560,Piscine et accessoires,Mobilier
14132,img_14132,1940,2522,Épicerie,Fournitures papeterie
14136,img_14136,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14138,img_14138,2060,1560,Décoration,Mobilier
14139,img_14139,2522,40,Fournitures papeterie,Jeux consoles neuf
14141,img_14141,2583,2522,Piscine et accessoires,Fournitures papeterie
14146,img_14146,2585,2060,Outillage de jardin,Décoration
14149,img_14149,2280,2403,Journaux et revues occasion,Lots livres et magazines
14154,img_14154,1301,2583,Lingerie enfant et jeu de bar,Piscine et accessoires
14158,img_14158,2583,2585,Piscine et accessoires,Outillage de jardin
14160,img_14160,2582,1300,Mobilier et accessoires de jardin,Modélisme
14162,img_14162,1560,2060,Mobilier,Décoration
14163,img_14163,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14164,img_14164,2585,1300,Outillage de jardin,Modélisme
14165,img_14165,2060,1560,Décoration,Mobilier
14167,img_14167,2582,2522,Mobilier et accessoires de jardin,Fournitures papeterie
14169,img_14169,1320,1560,Puériculture,Mobilier
14172,img_14172,1320,2060,Puériculture,Décoration
14175,img_14175,1280,2522,Jouets enfant,Fournitures papeterie
14177,img_14177,50,1140,Accessoires gaming,Objets pop culture
14179,img_14179,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
14184,img_14184,50,1281,Accessoires gaming,Jeux enfant
14190,img_14190,2522,2060,Fournitures papeterie,Décoration
14191,img_14191,2583,1320,Piscine et accessoires,Puériculture
14198,img_14198,2522,40,Fournitures papeterie,Jeux consoles neuf
14199,img_14199,2060,1920,Décoration,Linge de maison
14207,img_14207,40,2280,Jeux consoles neuf,Journaux et revues occasion
14210,img_14210,2705,2403,Livres neufs,Lots livres et magazines
14215,img_14215,1280,1301,Jouets enfant,Lingerie enfant et jeu de bar
14216,img_14216,50,40,Accessoires gaming,Jeux consoles neuf
14217,img_14217,1280,1281,Jouets enfant,Jeux enfant
14218,img_14218,1302,2582,Jeux et accessoires de plein air,Mobilier et accessoires de jardin
14225,img_14225,1140,1280,Objets pop culture,Jouets enfant
14226,img_14226,2705,40,Livres neufs,Jeux consoles neuf
14228,img_14228,1302,1281,Jeux et accessoires de plein air,Jeux enfant
14230,img_14230,50,1302,Accessoires gaming,Jeux et accessoires de plein air
14231,img_14231,2585,1280,Outillage de jardin,Jouets enfant
14233,img_14233,2403,10,Lots livres et magazines,Livres occasion
14234,img_14234,50,40,Accessoires gaming,Jeux consoles neuf
14237,img_14237,2280,2403,Journaux et revues occasion,Lots livres et magazines
14239,img_14239,1280,1300,Jouets enfant,Modélisme
14242,img_14242,1560,2060,Mobilier,Décoration
14245,img_14245,2220,1320,Animalerie,Puériculture
14246,img_14246,1320,2220,Puériculture,Animalerie
14248,img_14248,1920,1280,Linge de maison,Jouets enfant
14250,img_14250,1300,2522,Modélisme,Fournitures papeterie
14252,img_14252,2522,2583,Fournitures papeterie,Piscine et accessoires
14256,img_14256,1560,2060,Mobilier,Décoration
14258,img_14258,2582,2060,Mobilier et accessoires de jardin,Décoration
14261,img_14261,1280,2583,Jouets enfant,Piscine et accessoires
14265,img_14265,1180,2060,Jeux de rôle et figurines,Décoration
14266,img_14266,1280,2583,Jouets enfant,Piscine et accessoires
14267,img_14267,1920,2060,Linge de maison,Décoration
14272,img_14272,1280,2462,Jouets enfant,Console et Jeux vidéos occasion
14274,img_14274,1940,2522,Épicerie,Fournitures papeterie
14277,img_14277,10,1920,Livres occasion,Linge de maison
14278,img_14278,50,40,Accessoires gaming,Jeux consoles neuf
14279,img_14279,1920,1560,Linge de maison,Mobilier
14282,img_14282,2522,2585,Fournitures papeterie,Outillage de jardin
14285,img_14285,2582,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
14287,img_14287,40,60,Jeux consoles neuf,Consoles de jeux
14289,img_14289,2582,2220,Mobilier et accessoires de jardin,Animalerie
14293,img_14293,1320,2060,Puériculture,Décoration
14295,img_14295,2522,1280,Fournitures papeterie,Jouets enfant
14296,img_14296,2522,1301,Fournitures papeterie,Lingerie enfant et jeu de bar
14297,img_14297,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14298,img_14298,1281,1280,Jeux enfant,Jouets enfant
14299,img_14299,50,1300,Accessoires gaming,Modélisme
14300,img_14300,2582,1920,Mobilier et accessoires de jardin,Linge de maison
14301,img_14301,1140,2060,Objets pop culture,Décoration
14303,img_14303,1940,2583,Épicerie,Piscine et accessoires
14304,img_14304,2705,1140,Livres neufs,Objets pop culture
14305,img_14305,2403,10,Lots livres et magazines,Livres occasion
14306,img_14306,2582,2060,Mobilier et accessoires de jardin,Décoration
14309,img_14309,1280,1302,Jouets enfant,Jeux et accessoires de plein air
14312,img_14312,10,1281,Livres occasion,Jeux enfant
14314,img_14314,2705,2583,Livres neufs,Piscine et accessoires
14315,img_14315,1280,1300,Jouets enfant,Modélisme
14322,img_14322,2585,2583,Outillage de jardin,Piscine et accessoires
14323,img_14323,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
14326,img_14326,2582,1320,Mobilier et accessoires de jardin,Puériculture
14328,img_14328,1560,2582,Mobilier,Mobilier et accessoires de jardin
14330,img_14330,2403,40,Lots livres et magazines,Jeux consoles neuf
14331,img_14331,1300,2583,Modélisme,Piscine et accessoires
14332,img_14332,1300,1280,Modélisme,Jouets enfant
14335,img_14335,2060,2705,Décoration,Livres neufs
14336,img_14336,2582,1560,Mobilier et accessoires de jardin,Mobilier
14339,img_14339,2582,1300,Mobilier et accessoires de jardin,Modélisme
14341,img_14341,2582,1560,Mobilier et accessoires de jardin,Mobilier
14343,img_14343,50,40,Accessoires gaming,Jeux consoles neuf
14347,img_14347,2705,2280,Livres neufs,Journaux et revues occasion
14348,img_14348,2403,2280,Lots livres et magazines,Journaux et revues occasion
14350,img_14350,1280,1300,Jouets enfant,Modélisme
14352,img_14352,60,50,Consoles de jeux,Accessoires gaming
14361,img_14361,2705,10,Livres neufs,Livres occasion
14362,img_14362,2585,1302,Outillage de jardin,Jeux et accessoires de plein air
14363,img_14363,2462,2583,Console et Jeux vidéos occasion,Piscine et accessoires
14364,img_14364,1320,1300,Puériculture,Modélisme
14365,img_14365,1140,1280,Objets pop culture,Jouets enfant
14366,img_14366,1281,1140,Jeux enfant,Objets pop culture
14371,img_14371,1281,1280,Jeux enfant,Jouets enfant
14375,img_14375,1920,2060,Linge de maison,Décoration
14377,img_14377,2522,1320,Fournitures papeterie,Puériculture
14378,img_14378,1280,2585,Jouets enfant,Outillage de jardin
14383,img_14383,1300,2060,Modélisme,Décoration
14390,img_14390,1940,2583,Épicerie,Piscine et accessoires
14396,img_14396,10,2403,Livres occasion,Lots livres et magazines
14397,img_14397,2220,2403,Animalerie,Lots livres et magazines
14400,img_14400,1140,1280,Objets pop culture,Jouets enfant
14402,img_14402,2522,10,Fournitures papeterie,Livres occasion
14403,img_14403,1300,1280,Modélisme,Jouets enfant
14409,img_14409,10,1280,Livres occasion,Jouets enfant
14410,img_14410,50,1302,Accessoires gaming,Jeux et accessoires de plein air
14411,img_14411,2585,40,Outillage de jardin,Jeux consoles neuf
14414,img_14414,2060,1560,Décoration,Mobilier
14415,img_14415,2522,1300,Fournitures papeterie,Modélisme
14419,img_14419,2705,40,Livres neufs,Jeux consoles neuf
14429,img_14429,1281,1280,Jeux enfant,Jouets enfant
14430,img_14430,1140,1320,Objets pop culture,Puériculture
14431,img_14431,2522,2585,Fournitures papeterie,Outillage de jardin
14433,img_14433,60,50,Consoles de jeux,Accessoires gaming
14435,img_14435,1281,1280,Jeux enfant,Jouets enfant
14437,img_14437,2522,1300,Fournitures papeterie,Modélisme
14442,img_14442,1940,1281,Épicerie,Jeux enfant
14446,img_14446,2582,1560,Mobilier et accessoires de jardin,Mobilier
14448,img_14448,60,2462,Consoles de jeux,Console et Jeux vidéos occasion
14449,img_14449,2462,60,Console et Jeux vidéos occasion,Consoles de jeux
14454,img_14454,2060,1560,Décoration,Mobilier
14455,img_14455,2060,1320,Décoration,Puériculture
14458,img_14458,2585,1300,Outillage de jardin,Modélisme
14459,img_14459,2280,2403,Journaux et revues occasion,Lots livres et magazines
14462,img_14462,2585,2583,Outillage de jardin,Piscine et accessoires
14464,img_14464,10,2280,Livres occasion,Journaux et revues occasion
14469,img_14469,1300,1560,Modélisme,Mobilier
14471,img_14471,10,2403,Livres occasion,Lots livres et magazines
14475,img_14475,1180,1140,Jeux de rôle et figurines,Objets pop culture
14479,img_14479,1320,2060,Puériculture,Décoration
14486,img_14486,1280,1140,Jouets enfant,Objets pop culture
14487,img_14487,2582,1560,Mobilier et accessoires de jardin,Mobilier
14488,img_14488,2583,2585,Piscine et accessoires,Outillage de jardin
14490,img_14490,2585,2583,Outillage de jardin,Piscine et accessoires
14492,img_14492,2582,2060,Mobilier et accessoires de jardin,Décoration
14495,img_14495,40,2705,Jeux consoles neuf,Livres neufs
14497,img_14497,2403,1281,Lots livres et magazines,Jeux enfant
14498,img_14498,1280,1180,Jouets enfant,Jeux de rôle et figurines
14504,img_14504,2582,1560,Mobilier et accessoires de jardin,Mobilier
14505,img_14505,2403,10,Lots livres et magazines,Livres occasion
14506,img_14506,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14512,img_14512,2522,1280,Fournitures papeterie,Jouets enfant
14520,img_14520,1140,1302,Objets pop culture,Jeux et accessoires de plein air
14522,img_14522,2280,2403,Journaux et revues occasion,Lots livres et magazines
14525,img_14525,10,2280,Livres occasion,Journaux et revues occasion
14529,img_14529,1300,50,Modélisme,Accessoires gaming
14531,img_14531,1300,2585,Modélisme,Outillage de jardin
14535,img_14535,1301,2220,Lingerie enfant et jeu de bar,Animalerie
14544,img_14544,2280,1160,Journaux et revues occasion,Cartes de jeux
14547,img_14547,2585,1280,Outillage de jardin,Jouets enfant
14550,img_14550,1280,1140,Jouets enfant,Objets pop culture
14555,img_14555,2585,1320,Outillage de jardin,Puériculture
14560,img_14560,2060,2220,Décoration,Animalerie
14561,img_14561,2582,1320,Mobilier et accessoires de jardin,Puériculture
14562,img_14562,1302,1280,Jeux et accessoires de plein air,Jouets enfant
14563,img_14563,2582,1560,Mobilier et accessoires de jardin,Mobilier
14564,img_14564,1280,1320,Jouets enfant,Puériculture
14565,img_14565,50,1300,Accessoires gaming,Modélisme
14566,img_14566,1280,2585,Jouets enfant,Outillage de jardin
14568,img_14568,1320,1560,Puériculture,Mobilier
14569,img_14569,10,2705,Livres occasion,Livres neufs
14570,img_14570,1320,2060,Puériculture,Décoration
14572,img_14572,1302,1140,Jeux et accessoires de plein air,Objets pop culture
14573,img_14573,2705,1140,Livres neufs,Objets pop culture
14578,img_14578,60,1560,Consoles de jeux,Mobilier
14580,img_14580,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14582,img_14582,1320,1280,Puériculture,Jouets enfant
14583,img_14583,1320,2220,Puériculture,Animalerie
14587,img_14587,2583,1560,Piscine et accessoires,Mobilier
14588,img_14588,1301,2220,Lingerie enfant et jeu de bar,Animalerie
14589,img_14589,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14592,img_14592,1920,2060,Linge de maison,Décoration
14596,img_14596,1320,1560,Puériculture,Mobilier
14598,img_14598,1140,1280,Objets pop culture,Jouets enfant
14599,img_14599,1940,1560,Épicerie,Mobilier
14603,img_14603,2583,2522,Piscine et accessoires,Fournitures papeterie
14604,img_14604,2705,40,Livres neufs,Jeux consoles neuf
14605,img_14605,2582,1560,Mobilier et accessoires de jardin,Mobilier
14607,img_14607,2060,1281,Décoration,Jeux enfant
14611,img_14611,2280,40,Journaux et revues occasion,Jeux consoles neuf
14612,img_14612,1300,1280,Modélisme,Jouets enfant
14613,img_14613,2705,1140,Livres neufs,Objets pop culture
14616,img_14616,2403,2280,Lots livres et magazines,Journaux et revues occasion
14619,img_14619,2582,2060,Mobilier et accessoires de jardin,Décoration
14621,img_14621,10,2403,Livres occasion,Lots livres et magazines
14623,img_14623,2280,1300,Journaux et revues occasion,Modélisme
14624,img_14624,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
14625,img_14625,1281,1300,Jeux enfant,Modélisme
14628,img_14628,1140,2583,Objets pop culture,Piscine et accessoires
14629,img_14629,2585,2583,Outillage de jardin,Piscine et accessoires
14631,img_14631,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
14636,img_14636,2403,2462,Lots livres et magazines,Console et Jeux vidéos occasion
14637,img_14637,1940,1281,Épicerie,Jeux enfant
14646,img_14646,1320,1300,Puériculture,Modélisme
14648,img_14648,1160,50,Cartes de jeux,Accessoires gaming
14649,img_14649,1302,2220,Jeux et accessoires de plein air,Animalerie
14651,img_14651,1160,40,Cartes de jeux,Jeux consoles neuf
14654,img_14654,2403,2060,Lots livres et magazines,Décoration
14655,img_14655,1320,2583,Puériculture,Piscine et accessoires
14656,img_14656,2403,2462,Lots livres et magazines,Console et Jeux vidéos occasion
14664,img_14664,2585,2060,Outillage de jardin,Décoration
14666,img_14666,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
14669,img_14669,2585,2583,Outillage de jardin,Piscine et accessoires
14670,img_14670,10,2280,Livres occasion,Journaux et revues occasion
14671,img_14671,2705,10,Livres neufs,Livres occasion
14673,img_14673,1180,2403,Jeux de rôle et figurines,Lots livres et magazines
14674,img_14674,40,2280,Jeux consoles neuf,Journaux et revues occasion
14683,img_14683,1280,1281,Jouets enfant,Jeux enfant
14685,img_14685,1281,1280,Jeux enfant,Jouets enfant
14687,img_14687,2403,2280,Lots livres et magazines,Journaux et revues occasion
14691,img_14691,1560,1281,Mobilier,Jeux enfant
14692,img_14692,2582,1920,Mobilier et accessoires de jardin,Linge de maison
14694,img_14694,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
14695,img_14695,1302,2220,Jeux et accessoires de plein air,Animalerie
14696,img_14696,1320,2220,Puériculture,Animalerie
14698,img_14698,2522,2220,Fournitures papeterie,Animalerie
14699,img_14699,40,50,Jeux consoles neuf,Accessoires gaming
14701,img_14701,2585,40,Outillage de jardin,Jeux consoles neuf
14704,img_14704,1560,1302,Mobilier,Jeux et accessoires de plein air
14706,img_14706,1281,1280,Jeux enfant,Jouets enfant
14707,img_14707,2280,2403,Journaux et revues occasion,Lots livres et magazines
14708,img_14708,10,2280,Livres occasion,Journaux et revues occasion
14709,img_14709,1300,1280,Modélisme,Jouets enfant
14710,img_14710,1560,2582,Mobilier,Mobilier et accessoires de jardin
14714,img_14714,1280,1140,Jouets enfant,Objets pop culture
14721,img_14721,1320,2582,Puériculture,Mobilier et accessoires de jardin
14722,img_14722,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
14723,img_14723,2060,2582,Décoration,Mobilier et accessoires de jardin
14726,img_14726,2585,2060,Outillage de jardin,Décoration
14727,img_14727,2583,1560,Piscine et accessoires,Mobilier
14729,img_14729,2705,2403,Livres neufs,Lots livres et magazines
14731,img_14731,2220,1320,Animalerie,Puériculture
14735,img_14735,1300,2583,Modélisme,Piscine et accessoires
14737,img_14737,10,1281,Livres occasion,Jeux enfant
14738,img_14738,1281,2585,Jeux enfant,Outillage de jardin
14739,img_14739,1302,1280,Jeux et accessoires de plein air,Jouets enfant
14742,img_14742,1302,1280,Jeux et accessoires de plein air,Jouets enfant
14746,img_14746,2060,2585,Décoration,Outillage de jardin
14748,img_14748,2060,1560,Décoration,Mobilier
14751,img_14751,2060,2522,Décoration,Fournitures papeterie
14752,img_14752,2705,2522,Livres neufs,Fournitures papeterie
14754,img_14754,1920,2403,Linge de maison,Lots livres et magazines
14755,img_14755,2403,40,Lots livres et magazines,Jeux consoles neuf
14758,img_14758,1560,1320,Mobilier,Puériculture
14760,img_14760,2403,1140,Lots livres et magazines,Objets pop culture
14761,img_14761,2403,2522,Lots livres et magazines,Fournitures papeterie
14762,img_14762,2583,2060,Piscine et accessoires,Décoration
